date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
9/16/2024,7,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,8.82,20.57,86,FALSE,FALSE,Sunny
9/16/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.37,17.3,191,FALSE,FALSE,Rainy
9/16/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.58,7.56,378,FALSE,FALSE,Sunny
9/16/2024,15,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,16.81,40,0,FALSE,FALSE,Rainy
9/16/2024,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.19,41.58,28,FALSE,FALSE,Sunny
9/16/2024,43,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.45,31.44,224,TRUE,FALSE,Cloudy
9/16/2024,12,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.45,3.74,545,FALSE,FALSE,Sunny
9/16/2024,25,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,52.04,78.43,93,FALSE,FALSE,Sunny
9/16/2024,21,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.69,3.51,482,FALSE,FALSE,Sunny
9/16/2024,35,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.88,1.94,976,TRUE,FALSE,Sunny
9/16/2024,20,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.72,4.05,300,TRUE,FALSE,Cloudy
9/16/2024,31,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.1,2.56,470,FALSE,FALSE,Sunny
9/16/2024,17,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.39,6.33,258,FALSE,FALSE,Cloudy
9/16/2024,12,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.11,10.17,403,FALSE,FALSE,Cloudy
9/16/2024,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.53,26.95,0,FALSE,FALSE,Sunny
9/16/2024,19,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.28,10.86,136,FALSE,FALSE,Sunny
9/16/2024,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.65,2.79,261,FALSE,FALSE,Sunny
9/17/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.31,28.72,19,FALSE,FALSE,Sunny
9/17/2024,21,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.93,3.68,335,FALSE,FALSE,Rainy
9/17/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,29.78,37.12,294,FALSE,FALSE,Cloudy
9/17/2024,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,11.27,18.19,157,FALSE,FALSE,Sunny
9/17/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.58,32.13,21,FALSE,FALSE,Cloudy
9/17/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.89,23.44,105,TRUE,FALSE,Sunny
9/17/2024,46,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.1,3.46,511,FALSE,FALSE,Sunny
9/17/2024,39,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.02,4.37,345,FALSE,FALSE,Sunny
9/17/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.69,13.98,384,FALSE,TRUE,Cloudy
9/17/2024,42,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,44.91,72.77,0,FALSE,FALSE,Cloudy
9/17/2024,19,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.81,4.16,369,FALSE,FALSE,Sunny
9/17/2024,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.47,5.72,165,FALSE,FALSE,Cloudy
9/17/2024,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.37,11.31,156,FALSE,FALSE,Rainy
9/17/2024,12,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,29.32,46.44,5,FALSE,FALSE,Rainy
9/17/2024,24,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.3,10.83,214,FALSE,FALSE,Rainy
9/17/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.07,25.94,0,FALSE,FALSE,Cloudy
9/17/2024,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.37,6.79,170,FALSE,FALSE,Cloudy
9/17/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.96,26.44,58,FALSE,FALSE,Cloudy
9/17/2024,40,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.04,9.17,322,FALSE,FALSE,Rainy
9/17/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.74,31.13,122,FALSE,FALSE,Cloudy
9/17/2024,33,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.73,40.63,179,FALSE,FALSE,Cloudy
9/17/2024,10,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,35.49,72.96,36,FALSE,FALSE,Cloudy
9/17/2024,37,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.59,5.72,301,FALSE,FALSE,Cloudy
9/17/2024,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.88,1.77,455,TRUE,FALSE,Rainy
9/17/2024,19,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.76,22.15,155,FALSE,FALSE,Sunny
9/17/2024,9,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,27.96,53.94,0,FALSE,FALSE,Sunny
9/17/2024,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.11,23.41,115,FALSE,FALSE,Cloudy
9/17/2024,42,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.31,27.18,161,FALSE,FALSE,Sunny
9/17/2024,23,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.85,7.17,200,FALSE,FALSE,Cloudy
9/17/2024,33,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,33.49,52.53,22,FALSE,FALSE,Rainy
9/17/2024,48,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.78,21.84,159,FALSE,TRUE,Rainy
9/17/2024,13,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.23,8.35,291,FALSE,FALSE,Sunny
9/17/2024,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.54,27.18,62,FALSE,FALSE,Rainy
9/17/2024,20,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.69,4.05,493,FALSE,FALSE,Sunny
9/18/2024,13,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.3,3.05,190,FALSE,FALSE,Rainy
9/18/2024,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.88,2.08,667,TRUE,FALSE,Sunny
9/18/2024,45,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,9.09,18.99,231,FALSE,FALSE,Sunny
9/18/2024,1,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.64,2.77,540,FALSE,FALSE,Cloudy
9/18/2024,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.72,9.99,160,FALSE,FALSE,Cloudy
9/18/2024,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,41.35,69.56,20,FALSE,FALSE,Cloudy
9/18/2024,21,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.04,4.2,605,FALSE,FALSE,Sunny
9/18/2024,4,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.96,14.58,68,TRUE,FALSE,Cloudy
9/18/2024,33,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,28.33,21.7,357,TRUE,FALSE,Sunny
9/18/2024,11,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.98,2.71,266,FALSE,FALSE,Cloudy
9/18/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.53,8.89,410,FALSE,FALSE,Cloudy
9/18/2024,7,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,30.6,59.96,10,FALSE,FALSE,Sunny
9/18/2024,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.61,2.05,480,FALSE,TRUE,Sunny
9/18/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.05,30.88,0,FALSE,FALSE,Cloudy
9/18/2024,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.74,2.37,348,FALSE,FALSE,Cloudy
9/18/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.05,27.03,219,FALSE,FALSE,Sunny
9/18/2024,12,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.99,10.82,379,FALSE,FALSE,Sunny
9/18/2024,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,50.36,56.96,132,FALSE,FALSE,Sunny
9/18/2024,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.04,2.53,453,FALSE,FALSE,Sunny
9/18/2024,12,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.81,5.88,372,TRUE,FALSE,Sunny
9/18/2024,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.06,12.14,335,FALSE,FALSE,Sunny
9/18/2024,4,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,30.94,47.49,23,FALSE,FALSE,Sunny
9/18/2024,19,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.96,12.8,258,TRUE,FALSE,Sunny
9/18/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.71,26.04,114,FALSE,FALSE,Rainy
9/18/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.39,10.26,651,TRUE,FALSE,Sunny
9/18/2024,39,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.85,17.35,57,FALSE,FALSE,Sunny
9/18/2024,12,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,36.5,38.89,249,FALSE,FALSE,Sunny
9/18/2024,20,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.17,4.31,362,FALSE,FALSE,Cloudy
9/18/2024,39,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.77,50.12,0,FALSE,FALSE,Cloudy
9/19/2024,8,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.07,24.14,112,FALSE,TRUE,Sunny
9/19/2024,26,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.45,8.54,104,FALSE,TRUE,Rainy
9/19/2024,5,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.51,8.77,202,FALSE,FALSE,Sunny
9/19/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.05,9.89,374,FALSE,TRUE,Rainy
9/19/2024,31,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.22,2.3,626,FALSE,FALSE,Sunny
9/19/2024,47,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.48,9.1,40,FALSE,FALSE,Sunny
9/19/2024,39,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,22.08,36.04,149,FALSE,FALSE,Sunny
9/19/2024,4,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.87,3.59,369,FALSE,FALSE,Rainy
9/19/2024,43,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.33,14.91,170,FALSE,FALSE,Rainy
9/19/2024,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.73,1.66,604,TRUE,FALSE,Sunny
9/19/2024,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.15,38.09,174,FALSE,FALSE,Rainy
9/19/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.18,26.76,58,FALSE,FALSE,Cloudy
9/19/2024,47,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.37,3.06,347,FALSE,FALSE,Sunny
9/19/2024,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.93,11.56,470,FALSE,FALSE,Rainy
9/19/2024,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.85,2.31,361,FALSE,FALSE,Sunny
9/19/2024,42,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,12.71,19.96,217,FALSE,FALSE,Sunny
9/19/2024,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.7,2.86,187,FALSE,FALSE,Cloudy
9/19/2024,20,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.18,22.79,346,TRUE,FALSE,Sunny
9/19/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,2.11,3.08,138,FALSE,FALSE,Rainy
9/19/2024,40,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.32,6.39,268,FALSE,FALSE,Sunny
9/20/2024,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.64,8.7,396,FALSE,FALSE,Sunny
9/20/2024,41,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.02,5.79,134,FALSE,FALSE,Cloudy
9/20/2024,42,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.11,13.92,322,FALSE,FALSE,Cloudy
9/20/2024,23,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,11.41,15.3,233,FALSE,FALSE,Sunny
9/20/2024,37,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.72,7.77,259,FALSE,FALSE,Rainy
9/20/2024,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.8,2.59,353,FALSE,FALSE,Cloudy
9/20/2024,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,34.85,71.84,101,FALSE,FALSE,Cloudy
9/20/2024,28,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.92,15.51,338,TRUE,FALSE,Cloudy
9/20/2024,39,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.48,45.53,203,FALSE,FALSE,Rainy
9/20/2024,15,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.37,8.29,119,FALSE,FALSE,Sunny
9/20/2024,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.35,43.44,113,FALSE,FALSE,Cloudy
9/20/2024,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.59,8.42,124,FALSE,FALSE,Sunny
9/20/2024,44,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.29,2.13,542,TRUE,FALSE,Rainy
9/20/2024,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.39,16.08,7,FALSE,FALSE,Sunny
9/20/2024,28,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.93,6.71,614,TRUE,FALSE,Rainy
9/20/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.15,14.24,298,TRUE,FALSE,Cloudy
9/20/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.22,8.76,350,FALSE,FALSE,Cloudy
9/20/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.66,20.3,225,TRUE,FALSE,Sunny
9/20/2024,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.65,9.65,224,FALSE,FALSE,Sunny
9/20/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.59,32.38,0,FALSE,FALSE,Cloudy
9/20/2024,3,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.31,8.66,343,FALSE,TRUE,Sunny
9/20/2024,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.68,15.63,258,FALSE,FALSE,Cloudy
9/20/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.49,8.31,430,FALSE,FALSE,Cloudy
9/20/2024,48,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.27,4.54,377,FALSE,FALSE,Cloudy
9/21/2024,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.88,1.96,810,TRUE,FALSE,Sunny
9/21/2024,1,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.81,2.72,815,FALSE,FALSE,Sunny
9/21/2024,12,Cafe,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,3.37,3.57,876,FALSE,FALSE,Sunny
9/21/2024,46,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.97,4.53,459,FALSE,FALSE,Sunny
9/21/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.44,27.82,241,FALSE,FALSE,Sunny
9/21/2024,47,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.37,2.99,462,FALSE,FALSE,Cloudy
9/21/2024,41,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.87,34.65,208,FALSE,FALSE,Rainy
9/21/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.64,23.17,149,FALSE,FALSE,Cloudy
9/21/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.9,2.44,376,FALSE,FALSE,Cloudy
9/21/2024,7,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.49,4.74,481,FALSE,FALSE,Sunny
9/21/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.32,31.05,110,FALSE,FALSE,Cloudy
9/21/2024,19,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,9.86,18.51,175,FALSE,FALSE,Sunny
9/21/2024,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.32,7.63,365,FALSE,FALSE,Rainy
9/21/2024,31,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.03,1.52,1207,TRUE,FALSE,Sunny
9/21/2024,10,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,37.07,39.83,271,TRUE,FALSE,Cloudy
9/21/2024,11,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.71,6.09,254,FALSE,FALSE,Sunny
9/21/2024,29,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,7.83,13.91,310,FALSE,FALSE,Rainy
9/21/2024,3,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,29.76,46.68,155,FALSE,FALSE,Cloudy
9/21/2024,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.94,2.16,288,FALSE,FALSE,Sunny
9/21/2024,3,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.77,2.35,722,TRUE,FALSE,Rainy
9/21/2024,12,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.43,18.96,52,FALSE,FALSE,Sunny
9/21/2024,33,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.03,3.49,573,FALSE,FALSE,Sunny
9/21/2024,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.15,10.6,477,FALSE,FALSE,Cloudy
9/21/2024,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.73,9.46,451,FALSE,FALSE,Cloudy
9/22/2024,25,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,49.76,69.55,206,FALSE,FALSE,Cloudy
9/22/2024,11,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.39,2.49,543,FALSE,FALSE,Cloudy
9/22/2024,39,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.83,9.54,936,TRUE,FALSE,Rainy
9/22/2024,8,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.69,48.29,217,FALSE,FALSE,Cloudy
9/22/2024,44,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.92,2.81,765,FALSE,TRUE,Cloudy
9/22/2024,46,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.51,5.72,380,FALSE,FALSE,Sunny
9/22/2024,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.85,1.8,875,TRUE,FALSE,Cloudy
9/22/2024,43,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.19,4.59,713,FALSE,FALSE,Cloudy
9/22/2024,49,Kopitiam,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.6,2.87,434,FALSE,FALSE,Rainy
9/22/2024,29,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.85,2.99,453,FALSE,FALSE,Rainy
9/22/2024,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.45,20.74,135,FALSE,FALSE,Sunny
9/22/2024,26,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,21.16,36.28,60,FALSE,FALSE,Cloudy
9/22/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.71,23.06,357,FALSE,FALSE,Cloudy
9/22/2024,28,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.86,28.4,0,FALSE,FALSE,Sunny
9/22/2024,29,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.99,6.79,229,FALSE,FALSE,Rainy
9/22/2024,24,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.6,19.85,260,FALSE,FALSE,Sunny
9/22/2024,5,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.38,44.26,0,FALSE,FALSE,Rainy
9/22/2024,13,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,21.41,33.06,17,FALSE,FALSE,Cloudy
9/22/2024,12,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,32.58,31.98,288,FALSE,FALSE,Sunny
9/22/2024,49,Kopitiam,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,12.91,22.34,96,FALSE,FALSE,Cloudy
9/22/2024,39,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.25,11.82,288,FALSE,FALSE,Sunny
9/22/2024,21,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.53,5.56,351,FALSE,FALSE,Sunny
9/22/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,18.48,31.47,0,FALSE,FALSE,Sunny
9/23/2024,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.93,2.85,384,FALSE,FALSE,Cloudy
9/23/2024,44,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.83,17.57,147,FALSE,FALSE,Cloudy
